,o_state_id,o_state_name,d_state_id,d_state_name,race,quintile,n
19084,18,Indiana,55,Wisconsin,Black,5,16
19085,18,Indiana,55,Wisconsin,Hispanic,1,34
19086,18,Indiana,55,Wisconsin,Hispanic,2,36
19087,18,Indiana,55,Wisconsin,Hispanic,3,24
19088,18,Indiana,55,Wisconsin,Hispanic,4,24
19089,18,Indiana,55,Wisconsin,Hispanic,5,17
19090,18,Indiana,55,Wisconsin,Other,1,41
19091,18,Indiana,55,Wisconsin,Other,2,27
19092,18,Indiana,55,Wisconsin,Other,3,14
19093,18,Indiana,55,Wisconsin,Other,4,24
19094,18,Indiana,55,Wisconsin,Other,5,16
19095,18,Indiana,55,Wisconsin,White,1,167
19096,18,Indiana,55,Wisconsin,White,2,261
19097,18,Indiana,55,Wisconsin,White,3,438
19098,18,Indiana,55,Wisconsin,White,4,691
19099,18,Indiana,55,Wisconsin,White,5,819
19100,18,Indiana,56,Wyoming,Asian,1,0
19101,18,Indiana,56,Wyoming,Asian,2,0
19102,18,Indiana,56,Wyoming,Asian,3,0
19103,18,Indiana,56,Wyoming,Asian,4,1
19104,18,Indiana,56,Wyoming,Asian,5,0
19105,18,Indiana,56,Wyoming,Black,1,5
19106,18,Indiana,56,Wyoming,Black,2,1
19107,18,Indiana,56,Wyoming,Black,3,1
19108,18,Indiana,56,Wyoming,Black,4,-1
19109,18,Indiana,56,Wyoming,Black,5,1
19110,18,Indiana,56,Wyoming,Hispanic,1,1
19111,18,Indiana,56,Wyoming,Hispanic,2,3
19112,18,Indiana,56,Wyoming,Hispanic,3,3
19113,18,Indiana,56,Wyoming,Hispanic,4,1
19114,18,Indiana,56,Wyoming,Hispanic,5,1
19115,18,Indiana,56,Wyoming,Other,1,3
19116,18,Indiana,56,Wyoming,Other,2,2
19117,18,Indiana,56,Wyoming,Other,3,2
19118,18,Indiana,56,Wyoming,Other,4,5
19119,18,Indiana,56,Wyoming,Other,5,1
19120,18,Indiana,56,Wyoming,White,1,24
19121,18,Indiana,56,Wyoming,White,2,41
19122,18,Indiana,56,Wyoming,White,3,96
19123,18,Indiana,56,Wyoming,White,4,85
19124,18,Indiana,56,Wyoming,White,5,76
19125,19,Iowa,1,Alabama,Asian,1,2
19126,19,Iowa,1,Alabama,Asian,2,1
19127,19,Iowa,1,Alabama,Asian,3,0
19128,19,Iowa,1,Alabama,Asian,4,2
19129,19,Iowa,1,Alabama,Asian,5,2
19130,19,Iowa,1,Alabama,Black,1,9
19131,19,Iowa,1,Alabama,Black,2,5
19132,19,Iowa,1,Alabama,Black,3,3
19133,19,Iowa,1,Alabama,Black,4,2
19134,19,Iowa,1,Alabama,Black,5,2
19135,19,Iowa,1,Alabama,Hispanic,1,2
19136,19,Iowa,1,Alabama,Hispanic,2,4
19137,19,Iowa,1,Alabama,Hispanic,3,0
19138,19,Iowa,1,Alabama,Hispanic,4,2
19139,19,Iowa,1,Alabama,Hispanic,5,0
19140,19,Iowa,1,Alabama,Other,1,5
19141,19,Iowa,1,Alabama,Other,2,1
19142,19,Iowa,1,Alabama,Other,3,3
19143,19,Iowa,1,Alabama,Other,4,0
19144,19,Iowa,1,Alabama,Other,5,1
19145,19,Iowa,1,Alabama,White,1,30
19146,19,Iowa,1,Alabama,White,2,44
19147,19,Iowa,1,Alabama,White,3,72
19148,19,Iowa,1,Alabama,White,4,69
19149,19,Iowa,1,Alabama,White,5,57
19150,19,Iowa,2,Alaska,Asian,1,1
19151,19,Iowa,2,Alaska,Asian,2,0
19152,19,Iowa,2,Alaska,Asian,3,0
19153,19,Iowa,2,Alaska,Asian,4,2
19154,19,Iowa,2,Alaska,Asian,5,1
19155,19,Iowa,2,Alaska,Black,1,1
19156,19,Iowa,2,Alaska,Black,2,0
19157,19,Iowa,2,Alaska,Black,3,0
19158,19,Iowa,2,Alaska,Black,4,0
19159,19,Iowa,2,Alaska,Black,5,-1
19160,19,Iowa,2,Alaska,Hispanic,1,0
19161,19,Iowa,2,Alaska,Hispanic,2,0
19162,19,Iowa,2,Alaska,Hispanic,3,1
19163,19,Iowa,2,Alaska,Hispanic,4,1
19164,19,Iowa,2,Alaska,Hispanic,5,1
19165,19,Iowa,2,Alaska,Other,1,2
19166,19,Iowa,2,Alaska,Other,2,4
19167,19,Iowa,2,Alaska,Other,3,1
19168,19,Iowa,2,Alaska,Other,4,1
19169,19,Iowa,2,Alaska,Other,5,2
19170,19,Iowa,2,Alaska,White,1,14
19171,19,Iowa,2,Alaska,White,2,42
19172,19,Iowa,2,Alaska,White,3,62
19173,19,Iowa,2,Alaska,White,4,72
19174,19,Iowa,2,Alaska,White,5,60
19175,19,Iowa,4,Arizona,Asian,1,2
19176,19,Iowa,4,Arizona,Asian,2,1
19177,19,Iowa,4,Arizona,Asian,3,4
19178,19,Iowa,4,Arizona,Asian,4,11
19179,19,Iowa,4,Arizona,Asian,5,6
19180,19,Iowa,4,Arizona,Black,1,28
19181,19,Iowa,4,Arizona,Black,2,30
19182,19,Iowa,4,Arizona,Black,3,12
19183,19,Iowa,4,Arizona,Black,4,13
19184,19,Iowa,4,Arizona,Black,5,6
19185,19,Iowa,4,Arizona,Hispanic,1,18
19186,19,Iowa,4,Arizona,Hispanic,2,22
19187,19,Iowa,4,Arizona,Hispanic,3,38
19188,19,Iowa,4,Arizona,Hispanic,4,24
19189,19,Iowa,4,Arizona,Hispanic,5,12
19190,19,Iowa,4,Arizona,Other,1,16
19191,19,Iowa,4,Arizona,Other,2,23
19192,19,Iowa,4,Arizona,Other,3,16
19193,19,Iowa,4,Arizona,Other,4,17
19194,19,Iowa,4,Arizona,Other,5,14
19195,19,Iowa,4,Arizona,White,1,139
19196,19,Iowa,4,Arizona,White,2,266
19197,19,Iowa,4,Arizona,White,3,407
19198,19,Iowa,4,Arizona,White,4,614
19199,19,Iowa,4,Arizona,White,5,523
19200,19,Iowa,5,Arkansas,Asian,1,0
19201,19,Iowa,5,Arkansas,Asian,2,1
19202,19,Iowa,5,Arkansas,Asian,3,1
19203,19,Iowa,5,Arkansas,Asian,4,1
19204,19,Iowa,5,Arkansas,Asian,5,1
19205,19,Iowa,5,Arkansas,Black,1,12
19206,19,Iowa,5,Arkansas,Black,2,6
19207,19,Iowa,5,Arkansas,Black,3,2
19208,19,Iowa,5,Arkansas,Black,4,3
19209,19,Iowa,5,Arkansas,Black,5,0
19210,19,Iowa,5,Arkansas,Hispanic,1,3
19211,19,Iowa,5,Arkansas,Hispanic,2,4
19212,19,Iowa,5,Arkansas,Hispanic,3,6
19213,19,Iowa,5,Arkansas,Hispanic,4,3
19214,19,Iowa,5,Arkansas,Hispanic,5,1
19215,19,Iowa,5,Arkansas,Other,1,12
19216,19,Iowa,5,Arkansas,Other,2,5
19217,19,Iowa,5,Arkansas,Other,3,5
19218,19,Iowa,5,Arkansas,Other,4,1
19219,19,Iowa,5,Arkansas,Other,5,1
19220,19,Iowa,5,Arkansas,White,1,62
19221,19,Iowa,5,Arkansas,White,2,92
19222,19,Iowa,5,Arkansas,White,3,103
19223,19,Iowa,5,Arkansas,White,4,121
19224,19,Iowa,5,Arkansas,White,5,92
19225,19,Iowa,6,California,Asian,1,25
19226,19,Iowa,6,California,Asian,2,21
19227,19,Iowa,6,California,Asian,3,31
19228,19,Iowa,6,California,Asian,4,21
19229,19,Iowa,6,California,Asian,5,35
19230,19,Iowa,6,California,Black,1,30
19231,19,Iowa,6,California,Black,2,21
19232,19,Iowa,6,California,Black,3,16
19233,19,Iowa,6,California,Black,4,10
19234,19,Iowa,6,California,Black,5,13
19235,19,Iowa,6,California,Hispanic,1,120
19236,19,Iowa,6,California,Hispanic,2,103
19237,19,Iowa,6,California,Hispanic,3,84
19238,19,Iowa,6,California,Hispanic,4,47
19239,19,Iowa,6,California,Hispanic,5,28
19240,19,Iowa,6,California,Other,1,53
19241,19,Iowa,6,California,Other,2,40
19242,19,Iowa,6,California,Other,3,48
19243,19,Iowa,6,California,Other,4,40
19244,19,Iowa,6,California,Other,5,30
19245,19,Iowa,6,California,White,1,268
19246,19,Iowa,6,California,White,2,461
19247,19,Iowa,6,California,White,3,729
19248,19,Iowa,6,California,White,4,981
19249,19,Iowa,6,California,White,5,1130
19250,19,Iowa,8,Colorado,Asian,1,2
19251,19,Iowa,8,Colorado,Asian,2,7
19252,19,Iowa,8,Colorado,Asian,3,8
19253,19,Iowa,8,Colorado,Asian,4,8
19254,19,Iowa,8,Colorado,Asian,5,6
19255,19,Iowa,8,Colorado,Black,1,25
19256,19,Iowa,8,Colorado,Black,2,18
19257,19,Iowa,8,Colorado,Black,3,9
19258,19,Iowa,8,Colorado,Black,4,8
19259,19,Iowa,8,Colorado,Black,5,8
19260,19,Iowa,8,Colorado,Hispanic,1,30
19261,19,Iowa,8,Colorado,Hispanic,2,30
19262,19,Iowa,8,Colorado,Hispanic,3,40
19263,19,Iowa,8,Colorado,Hispanic,4,29
19264,19,Iowa,8,Colorado,Hispanic,5,22
19265,19,Iowa,8,Colorado,Other,1,35
19266,19,Iowa,8,Colorado,Other,2,27
19267,19,Iowa,8,Colorado,Other,3,27
19268,19,Iowa,8,Colorado,Other,4,30
19269,19,Iowa,8,Colorado,Other,5,30
19270,19,Iowa,8,Colorado,White,1,267
19271,19,Iowa,8,Colorado,White,2,586
19272,19,Iowa,8,Colorado,White,3,945
19273,19,Iowa,8,Colorado,White,4,1453
19274,19,Iowa,8,Colorado,White,5,1500
19275,19,Iowa,9,Connecticut,Asian,1,1
19276,19,Iowa,9,Connecticut,Asian,2,0
19277,19,Iowa,9,Connecticut,Asian,3,0
19278,19,Iowa,9,Connecticut,Asian,4,1
19279,19,Iowa,9,Connecticut,Asian,5,0
19280,19,Iowa,9,Connecticut,Black,1,2
19281,19,Iowa,9,Connecticut,Black,2,2
19282,19,Iowa,9,Connecticut,Black,3,1
19283,19,Iowa,9,Connecticut,Black,4,1
19284,19,Iowa,9,Connecticut,Black,5,1
19285,19,Iowa,9,Connecticut,Hispanic,1,2
19286,19,Iowa,9,Connecticut,Hispanic,2,0
19287,19,Iowa,9,Connecticut,Hispanic,3,2
19288,19,Iowa,9,Connecticut,Hispanic,4,1
19289,19,Iowa,9,Connecticut,Hispanic,5,0
19290,19,Iowa,9,Connecticut,Other,1,0
19291,19,Iowa,9,Connecticut,Other,2,0
19292,19,Iowa,9,Connecticut,Other,3,0
19293,19,Iowa,9,Connecticut,Other,4,3
19294,19,Iowa,9,Connecticut,Other,5,1
19295,19,Iowa,9,Connecticut,White,1,8
19296,19,Iowa,9,Connecticut,White,2,20
19297,19,Iowa,9,Connecticut,White,3,16
19298,19,Iowa,9,Connecticut,White,4,54
19299,19,Iowa,9,Connecticut,White,5,68
19300,19,Iowa,11,DC,Asian,1,3
19301,19,Iowa,11,DC,Asian,2,0
19302,19,Iowa,11,DC,Asian,3,0
19303,19,Iowa,11,DC,Asian,4,3
19304,19,Iowa,11,DC,Asian,5,7
19305,19,Iowa,11,DC,Black,1,8
19306,19,Iowa,11,DC,Black,2,6
19307,19,Iowa,11,DC,Black,3,4
19308,19,Iowa,11,DC,Black,4,2
19309,19,Iowa,11,DC,Black,5,3
19310,19,Iowa,11,DC,Hispanic,1,3
19311,19,Iowa,11,DC,Hispanic,2,6
19312,19,Iowa,11,DC,Hispanic,3,2
19313,19,Iowa,11,DC,Hispanic,4,5
19314,19,Iowa,11,DC,Hispanic,5,9
19315,19,Iowa,11,DC,Other,1,2
19316,19,Iowa,11,DC,Other,2,2
19317,19,Iowa,11,DC,Other,3,5
19318,19,Iowa,11,DC,Other,4,9
19319,19,Iowa,11,DC,Other,5,8
19320,19,Iowa,11,DC,White,1,35
19321,19,Iowa,11,DC,White,2,69
19322,19,Iowa,11,DC,White,3,164
19323,19,Iowa,11,DC,White,4,261
19324,19,Iowa,11,DC,White,5,359
19325,19,Iowa,10,Delaware,Asian,1,1
19326,19,Iowa,10,Delaware,Asian,2,0
19327,19,Iowa,10,Delaware,Asian,3,0
19328,19,Iowa,10,Delaware,Asian,4,1
19329,19,Iowa,10,Delaware,Asian,5,0
19330,19,Iowa,10,Delaware,Black,1,0
19331,19,Iowa,10,Delaware,Black,2,0
19332,19,Iowa,10,Delaware,Black,3,0
19333,19,Iowa,10,Delaware,Black,4,0
19334,19,Iowa,10,Delaware,Black,5,0
19335,19,Iowa,10,Delaware,Hispanic,1,1
19336,19,Iowa,10,Delaware,Hispanic,2,0
19337,19,Iowa,10,Delaware,Hispanic,3,3
19338,19,Iowa,10,Delaware,Hispanic,4,0
19339,19,Iowa,10,Delaware,Hispanic,5,0
19340,19,Iowa,10,Delaware,Other,1,1
19341,19,Iowa,10,Delaware,Other,2,0
19342,19,Iowa,10,Delaware,Other,3,0
19343,19,Iowa,10,Delaware,Other,4,0
19344,19,Iowa,10,Delaware,Other,5,-1
19345,19,Iowa,10,Delaware,White,1,2
19346,19,Iowa,10,Delaware,White,2,8
19347,19,Iowa,10,Delaware,White,3,16
19348,19,Iowa,10,Delaware,White,4,15
19349,19,Iowa,10,Delaware,White,5,13
19350,19,Iowa,12,Florida,Asian,1,2
19351,19,Iowa,12,Florida,Asian,2,3
19352,19,Iowa,12,Florida,Asian,3,3
19353,19,Iowa,12,Florida,Asian,4,7
19354,19,Iowa,12,Florida,Asian,5,4
19355,19,Iowa,12,Florida,Black,1,24
19356,19,Iowa,12,Florida,Black,2,16
19357,19,Iowa,12,Florida,Black,3,10
19358,19,Iowa,12,Florida,Black,4,6
19359,19,Iowa,12,Florida,Black,5,6
19360,19,Iowa,12,Florida,Hispanic,1,20
19361,19,Iowa,12,Florida,Hispanic,2,26
19362,19,Iowa,12,Florida,Hispanic,3,25
19363,19,Iowa,12,Florida,Hispanic,4,21
19364,19,Iowa,12,Florida,Hispanic,5,13
19365,19,Iowa,12,Florida,Other,1,24
19366,19,Iowa,12,Florida,Other,2,27
19367,19,Iowa,12,Florida,Other,3,17
19368,19,Iowa,12,Florida,Other,4,17
19369,19,Iowa,12,Florida,Other,5,7
19370,19,Iowa,12,Florida,White,1,195
19371,19,Iowa,12,Florida,White,2,327
19372,19,Iowa,12,Florida,White,3,474
19373,19,Iowa,12,Florida,White,4,653
19374,19,Iowa,12,Florida,White,5,514
19375,19,Iowa,13,Georgia,Asian,1,1
19376,19,Iowa,13,Georgia,Asian,2,5
19377,19,Iowa,13,Georgia,Asian,3,1
19378,19,Iowa,13,Georgia,Asian,4,6
19379,19,Iowa,13,Georgia,Asian,5,4
19380,19,Iowa,13,Georgia,Black,1,36
19381,19,Iowa,13,Georgia,Black,2,21
19382,19,Iowa,13,Georgia,Black,3,16
19383,19,Iowa,13,Georgia,Black,4,13
19384,19,Iowa,13,Georgia,Black,5,1
19385,19,Iowa,13,Georgia,Hispanic,1,14
19386,19,Iowa,13,Georgia,Hispanic,2,13
19387,19,Iowa,13,Georgia,Hispanic,3,7
19388,19,Iowa,13,Georgia,Hispanic,4,6
19389,19,Iowa,13,Georgia,Hispanic,5,6
19390,19,Iowa,13,Georgia,Other,1,10
19391,19,Iowa,13,Georgia,Other,2,12
19392,19,Iowa,13,Georgia,Other,3,6
19393,19,Iowa,13,Georgia,Other,4,15
19394,19,Iowa,13,Georgia,Other,5,5
19395,19,Iowa,13,Georgia,White,1,79
19396,19,Iowa,13,Georgia,White,2,127
19397,19,Iowa,13,Georgia,White,3,202
19398,19,Iowa,13,Georgia,White,4,285
19399,19,Iowa,13,Georgia,White,5,218
19400,19,Iowa,15,Hawaii,Asian,1,1
19401,19,Iowa,15,Hawaii,Asian,2,1
19402,19,Iowa,15,Hawaii,Asian,3,0
19403,19,Iowa,15,Hawaii,Asian,4,1
19404,19,Iowa,15,Hawaii,Asian,5,1
19405,19,Iowa,15,Hawaii,Black,1,0
19406,19,Iowa,15,Hawaii,Black,2,0
19407,19,Iowa,15,Hawaii,Black,3,2
19408,19,Iowa,15,Hawaii,Black,4,0
19409,19,Iowa,15,Hawaii,Black,5,2
19410,19,Iowa,15,Hawaii,Hispanic,1,0
19411,19,Iowa,15,Hawaii,Hispanic,2,2
19412,19,Iowa,15,Hawaii,Hispanic,3,4
19413,19,Iowa,15,Hawaii,Hispanic,4,1
19414,19,Iowa,15,Hawaii,Hispanic,5,2
19415,19,Iowa,15,Hawaii,Other,1,2
19416,19,Iowa,15,Hawaii,Other,2,7
19417,19,Iowa,15,Hawaii,Other,3,4
19418,19,Iowa,15,Hawaii,Other,4,3
19419,19,Iowa,15,Hawaii,Other,5,3
19420,19,Iowa,15,Hawaii,White,1,18
19421,19,Iowa,15,Hawaii,White,2,38
19422,19,Iowa,15,Hawaii,White,3,70
19423,19,Iowa,15,Hawaii,White,4,70
19424,19,Iowa,15,Hawaii,White,5,57
19425,19,Iowa,16,Idaho,Asian,1,0
19426,19,Iowa,16,Idaho,Asian,2,1
19427,19,Iowa,16,Idaho,Asian,3,-1
19428,19,Iowa,16,Idaho,Asian,4,2
19429,19,Iowa,16,Idaho,Asian,5,0
19430,19,Iowa,16,Idaho,Black,1,1
19431,19,Iowa,16,Idaho,Black,2,0
19432,19,Iowa,16,Idaho,Black,3,1
19433,19,Iowa,16,Idaho,Black,4,1
19434,19,Iowa,16,Idaho,Black,5,1
19435,19,Iowa,16,Idaho,Hispanic,1,2
19436,19,Iowa,16,Idaho,Hispanic,2,5
19437,19,Iowa,16,Idaho,Hispanic,3,1
19438,19,Iowa,16,Idaho,Hispanic,4,0
19439,19,Iowa,16,Idaho,Hispanic,5,2
19440,19,Iowa,16,Idaho,Other,1,2
19441,19,Iowa,16,Idaho,Other,2,1
19442,19,Iowa,16,Idaho,Other,3,1
19443,19,Iowa,16,Idaho,Other,4,1
19444,19,Iowa,16,Idaho,Other,5,1
19445,19,Iowa,16,Idaho,White,1,16
19446,19,Iowa,16,Idaho,White,2,25
19447,19,Iowa,16,Idaho,White,3,60
19448,19,Iowa,16,Idaho,White,4,85
19449,19,Iowa,16,Idaho,White,5,65
19450,19,Iowa,17,Illinois,Asian,1,1
19451,19,Iowa,17,Illinois,Asian,2,8
19452,19,Iowa,17,Illinois,Asian,3,30
19453,19,Iowa,17,Illinois,Asian,4,13
19454,19,Iowa,17,Illinois,Asian,5,20
19455,19,Iowa,17,Illinois,Black,1,162
19456,19,Iowa,17,Illinois,Black,2,54
19457,19,Iowa,17,Illinois,Black,3,27
19458,19,Iowa,17,Illinois,Black,4,23
19459,19,Iowa,17,Illinois,Black,5,21
19460,19,Iowa,17,Illinois,Hispanic,1,64
19461,19,Iowa,17,Illinois,Hispanic,2,55
19462,19,Iowa,17,Illinois,Hispanic,3,87
19463,19,Iowa,17,Illinois,Hispanic,4,64
19464,19,Iowa,17,Illinois,Hispanic,5,33
19465,19,Iowa,17,Illinois,Other,1,93
19466,19,Iowa,17,Illinois,Other,2,50
19467,19,Iowa,17,Illinois,Other,3,56
19468,19,Iowa,17,Illinois,Other,4,59
19469,19,Iowa,17,Illinois,Other,5,26
19470,19,Iowa,17,Illinois,White,1,635
19471,19,Iowa,17,Illinois,White,2,1096
19472,19,Iowa,17,Illinois,White,3,1913
19473,19,Iowa,17,Illinois,White,4,2804
19474,19,Iowa,17,Illinois,White,5,2570
19475,19,Iowa,18,Indiana,Asian,1,1
19476,19,Iowa,18,Indiana,Asian,2,2
19477,19,Iowa,18,Indiana,Asian,3,1
19478,19,Iowa,18,Indiana,Asian,4,3
19479,19,Iowa,18,Indiana,Asian,5,3
19480,19,Iowa,18,Indiana,Black,1,28
19481,19,Iowa,18,Indiana,Black,2,11
19482,19,Iowa,18,Indiana,Black,3,6
19483,19,Iowa,18,Indiana,Black,4,1
19484,19,Iowa,18,Indiana,Black,5,1
19485,19,Iowa,18,Indiana,Hispanic,1,9
19486,19,Iowa,18,Indiana,Hispanic,2,8
19487,19,Iowa,18,Indiana,Hispanic,3,5
19488,19,Iowa,18,Indiana,Hispanic,4,8
19489,19,Iowa,18,Indiana,Hispanic,5,3
19490,19,Iowa,18,Indiana,Other,1,12
19491,19,Iowa,18,Indiana,Other,2,7
19492,19,Iowa,18,Indiana,Other,3,7
19493,19,Iowa,18,Indiana,Other,4,4
19494,19,Iowa,18,Indiana,Other,5,2
19495,19,Iowa,18,Indiana,White,1,73
19496,19,Iowa,18,Indiana,White,2,119
19497,19,Iowa,18,Indiana,White,3,228
19498,19,Iowa,18,Indiana,White,4,253
19499,19,Iowa,18,Indiana,White,5,254
19500,19,Iowa,19,Iowa,Asian,1,169
19501,19,Iowa,19,Iowa,Asian,2,349
19502,19,Iowa,19,Iowa,Asian,3,400
19503,19,Iowa,19,Iowa,Asian,4,516
19504,19,Iowa,19,Iowa,Asian,5,209
19505,19,Iowa,19,Iowa,Black,1,2431
19506,19,Iowa,19,Iowa,Black,2,1471
19507,19,Iowa,19,Iowa,Black,3,708
19508,19,Iowa,19,Iowa,Black,4,545
19509,19,Iowa,19,Iowa,Black,5,255
19510,19,Iowa,19,Iowa,Hispanic,1,1773
19511,19,Iowa,19,Iowa,Hispanic,2,2013
19512,19,Iowa,19,Iowa,Hispanic,3,2129
19513,19,Iowa,19,Iowa,Hispanic,4,1437
19514,19,Iowa,19,Iowa,Hispanic,5,461
19515,19,Iowa,19,Iowa,Other,1,1739
19516,19,Iowa,19,Iowa,Other,2,1586
19517,19,Iowa,19,Iowa,Other,3,1411
19518,19,Iowa,19,Iowa,Other,4,1149
19519,19,Iowa,19,Iowa,Other,5,537
19520,19,Iowa,19,Iowa,White,1,21293
19521,19,Iowa,19,Iowa,White,2,34179
19522,19,Iowa,19,Iowa,White,3,57345
19523,19,Iowa,19,Iowa,White,4,67854
19524,19,Iowa,19,Iowa,White,5,34558
19525,19,Iowa,20,Kansas,Asian,1,0
19526,19,Iowa,20,Kansas,Asian,2,2
19527,19,Iowa,20,Kansas,Asian,3,1
19528,19,Iowa,20,Kansas,Asian,4,2
19529,19,Iowa,20,Kansas,Asian,5,3
19530,19,Iowa,20,Kansas,Black,1,3
19531,19,Iowa,20,Kansas,Black,2,2
19532,19,Iowa,20,Kansas,Black,3,2
19533,19,Iowa,20,Kansas,Black,4,1
19534,19,Iowa,20,Kansas,Black,5,2
19535,19,Iowa,20,Kansas,Hispanic,1,6
19536,19,Iowa,20,Kansas,Hispanic,2,8
19537,19,Iowa,20,Kansas,Hispanic,3,13
19538,19,Iowa,20,Kansas,Hispanic,4,3
19539,19,Iowa,20,Kansas,Hispanic,5,2
19540,19,Iowa,20,Kansas,Other,1,6
19541,19,Iowa,20,Kansas,Other,2,5
19542,19,Iowa,20,Kansas,Other,3,9
19543,19,Iowa,20,Kansas,Other,4,10
19544,19,Iowa,20,Kansas,Other,5,1
19545,19,Iowa,20,Kansas,White,1,87
19546,19,Iowa,20,Kansas,White,2,150
19547,19,Iowa,20,Kansas,White,3,248
19548,19,Iowa,20,Kansas,White,4,274
19549,19,Iowa,20,Kansas,White,5,190
19550,19,Iowa,21,Kentucky,Asian,1,-1
19551,19,Iowa,21,Kentucky,Asian,2,0
19552,19,Iowa,21,Kentucky,Asian,3,1
19553,19,Iowa,21,Kentucky,Asian,4,0
19554,19,Iowa,21,Kentucky,Asian,5,0
19555,19,Iowa,21,Kentucky,Black,1,5
19556,19,Iowa,21,Kentucky,Black,2,5
19557,19,Iowa,21,Kentucky,Black,3,2
19558,19,Iowa,21,Kentucky,Black,4,0
19559,19,Iowa,21,Kentucky,Black,5,0
19560,19,Iowa,21,Kentucky,Hispanic,1,3
19561,19,Iowa,21,Kentucky,Hispanic,2,3
19562,19,Iowa,21,Kentucky,Hispanic,3,2
19563,19,Iowa,21,Kentucky,Hispanic,4,2
19564,19,Iowa,21,Kentucky,Hispanic,5,2
19565,19,Iowa,21,Kentucky,Other,1,6
19566,19,Iowa,21,Kentucky,Other,2,4
19567,19,Iowa,21,Kentucky,Other,3,1
19568,19,Iowa,21,Kentucky,Other,4,0
19569,19,Iowa,21,Kentucky,Other,5,1
19570,19,Iowa,21,Kentucky,White,1,32
19571,19,Iowa,21,Kentucky,White,2,51
19572,19,Iowa,21,Kentucky,White,3,94
19573,19,Iowa,21,Kentucky,White,4,101
19574,19,Iowa,21,Kentucky,White,5,71
19575,19,Iowa,22,Louisiana,Asian,1,0
19576,19,Iowa,22,Louisiana,Asian,2,1
19577,19,Iowa,22,Louisiana,Asian,3,0
19578,19,Iowa,22,Louisiana,Asian,4,2
19579,19,Iowa,22,Louisiana,Asian,5,2
19580,19,Iowa,22,Louisiana,Black,1,21
19581,19,Iowa,22,Louisiana,Black,2,9
19582,19,Iowa,22,Louisiana,Black,3,6
19583,19,Iowa,22,Louisiana,Black,4,3
19584,19,Iowa,22,Louisiana,Black,5,1
19585,19,Iowa,22,Louisiana,Hispanic,1,8
19586,19,Iowa,22,Louisiana,Hispanic,2,2
19587,19,Iowa,22,Louisiana,Hispanic,3,2
19588,19,Iowa,22,Louisiana,Hispanic,4,1
19589,19,Iowa,22,Louisiana,Hispanic,5,0
19590,19,Iowa,22,Louisiana,Other,1,5
19591,19,Iowa,22,Louisiana,Other,2,3
19592,19,Iowa,22,Louisiana,Other,3,0
19593,19,Iowa,22,Louisiana,Other,4,4
19594,19,Iowa,22,Louisiana,Other,5,0
19595,19,Iowa,22,Louisiana,White,1,21
19596,19,Iowa,22,Louisiana,White,2,63
19597,19,Iowa,22,Louisiana,White,3,73
19598,19,Iowa,22,Louisiana,White,4,108
19599,19,Iowa,22,Louisiana,White,5,79
19600,19,Iowa,23,Maine,Asian,1,0
19601,19,Iowa,23,Maine,Asian,2,0
19602,19,Iowa,23,Maine,Asian,3,0
19603,19,Iowa,23,Maine,Asian,4,0
19604,19,Iowa,23,Maine,Asian,5,0
19605,19,Iowa,23,Maine,Black,1,0
19606,19,Iowa,23,Maine,Black,2,-1
19607,19,Iowa,23,Maine,Black,3,0
19608,19,Iowa,23,Maine,Black,4,0
19609,19,Iowa,23,Maine,Black,5,0
19610,19,Iowa,23,Maine,Hispanic,1,0
19611,19,Iowa,23,Maine,Hispanic,2,1
19612,19,Iowa,23,Maine,Hispanic,3,0
19613,19,Iowa,23,Maine,Hispanic,4,2
19614,19,Iowa,23,Maine,Hispanic,5,0
19615,19,Iowa,23,Maine,Other,1,0
19616,19,Iowa,23,Maine,Other,2,2
19617,19,Iowa,23,Maine,Other,3,1
19618,19,Iowa,23,Maine,Other,4,1
19619,19,Iowa,23,Maine,Other,5,0
19620,19,Iowa,23,Maine,White,1,14
19621,19,Iowa,23,Maine,White,2,10
19622,19,Iowa,23,Maine,White,3,29
19623,19,Iowa,23,Maine,White,4,16
19624,19,Iowa,23,Maine,White,5,16
19625,19,Iowa,24,Maryland,Asian,1,0
19626,19,Iowa,24,Maryland,Asian,2,1
19627,19,Iowa,24,Maryland,Asian,3,0
19628,19,Iowa,24,Maryland,Asian,4,2
19629,19,Iowa,24,Maryland,Asian,5,1
19630,19,Iowa,24,Maryland,Black,1,0
19631,19,Iowa,24,Maryland,Black,2,1
19632,19,Iowa,24,Maryland,Black,3,3
19633,19,Iowa,24,Maryland,Black,4,2
19634,19,Iowa,24,Maryland,Black,5,3
19635,19,Iowa,24,Maryland,Hispanic,1,0
19636,19,Iowa,24,Maryland,Hispanic,2,2
19637,19,Iowa,24,Maryland,Hispanic,3,2
19638,19,Iowa,24,Maryland,Hispanic,4,1
19639,19,Iowa,24,Maryland,Hispanic,5,2
19640,19,Iowa,24,Maryland,Other,1,0
19641,19,Iowa,24,Maryland,Other,2,1
19642,19,Iowa,24,Maryland,Other,3,1
19643,19,Iowa,24,Maryland,Other,4,0
19644,19,Iowa,24,Maryland,Other,5,1
19645,19,Iowa,24,Maryland,White,1,14
19646,19,Iowa,24,Maryland,White,2,31
19647,19,Iowa,24,Maryland,White,3,44
19648,19,Iowa,24,Maryland,White,4,81
19649,19,Iowa,24,Maryland,White,5,80
